comment,user,LanguageDetect,Feelit_sentiment,Feelit_emotion
sono un povatatore sanoo,"{'uid': '6878291430285362182', 'short_id': '0', 'nickname': 'Adrian Serban', 'signature': '', 'avatar_larger': {'uri': 'tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_1080x1080.webp?x-expires=1667725200&x-signature=O1YEZNRYV96uQGzYr9Ka5dbDufA%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_1080x1080.webp?x-expires=1667725200&x-signature=4pYuWLV890HSZNfZzQQHwVvg0t4%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_1080x1080.jpeg?x-expires=1667725200&x-signature=sX%2FgX%2BJsRtWm2RW9Sj%2FiCWfKoQo%3D'], 'width': 720, 'height': 720}, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_100x100.webp?x-expires=1667725200&x-signature=y3tklZk9YH5qXwjyzfBeWMyZhJA%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_100x100.webp?x-expires=1667725200&x-signature=PpP3LLn3X2vIYi3%2Fq2L%2BzDx56xM%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_100x100.jpeg?x-expires=1667725200&x-signature=2SJt%2F1YxI5bXg8JXum2LBDRsPgM%3D'], 'width': 720, 'height': 720}, 'avatar_medium': {'uri': 'tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_720x720.webp?x-expires=1667725200&x-signature=fjvOtgzqc%2B4jYa5P8OKQtRc6TV8%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_720x720.webp?x-expires=1667725200&x-signature=BcQctKKbQfrryI0DEhJG4HTW%2B3E%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_720x720.jpeg?x-expires=1667725200&x-signature=nGLBNGAYNUDiiKRXiHN%2BqQ%2FPhnY%3D'], 'width': 720, 'height': 720}, 'follow_status': 0, 'aweme_count': 0, 'following_count': 0, 'follower_count': 0, 'favoriting_count': 0, 'total_favorited': 0, 'is_block': False, 'hide_search': False, 'custom_verify': '', 'unique_id': 'adrianserban10', 'bind_phone': '', 'special_lock': 1, 'need_recommend': 0, 'has_facebook_token': False, 'has_twitter_token': False, 'fb_expire_time': 0, 'tw_expire_time': 0, 'has_youtube_token': False, 'youtube_expire_time': 0, 'room_id': 0, 'live_verify': 0, 'authority_status': 0, 'verify_info': '', 'shield_follow_notice': 0, 'shield_digg_notice': 0, 'shield_comment_notice': 0, 'with_commerce_entry': False, 'verification_type': 0, 'enterprise_verify_reason': '', 'is_ad_fake': False, 'followers_detail': None, 'region': 'IT', 'account_region': '', 'commerce_user_level': 0, 'live_agreement': 0, 'platform_sync_info': None, 'with_shop_entry': False, 'is_discipline_member': False, 'secret': 0, 'has_orders': False, 'prevent_download': False, 'show_image_bubble': False, 'geofencing': None, 'unique_id_modify_time': 1667640826, 'video_icon': {'uri': '', 'url_list': [], 'width': 720, 'height': 720}, 'ins_id': '', 'google_account': '', 'youtube_channel_id': '', 'youtube_channel_title': '', 'apple_account': 0, 'is_phone_binded': False, 'accept_private_policy': False, 'twitter_id': '', 'twitter_name': '', 'user_canceled': False, 'has_email': False, 'status': 1, 'create_time': 0, 'avatar_uri': 'tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984', 'follower_status': 0, 'comment_setting': 0, 'duet_setting': 0, 'user_rate': 1, 'download_setting': 0, 'download_prompt_ts': 0, 'react_setting': 0, 'live_commerce': False, 'cover_url': [{'uri': 'musically-maliva-obj/1612555907887110', 'url_list': ['https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1612555907887110'], 'width': 720, 'height': 720}], 'language': 'it', 'has_insights': False, 'item_list': None, 'user_mode': 1, 'user_period': 0, 'is_star': False, 'cv_level': '', 'type_label': None, 'ad_cover_url': None, 'comment_filter_status': 0, 'avatar_168x168': {'uri': 'tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_168x168.webp?x-expires=1667725200&x-signature=H41B9CQfRfMWKe3D%2BmFXwhI8JEw%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_168x168.webp?x-expires=1667725200&x-signature=4mGiNqazsyupJ2WrCgjqwir0O%2Bw%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_168x168.jpeg?x-expires=1667725200&x-signature=5CtnmDQ%2BHJvztUVgFWWR6MgK6zg%3D'], 'width': 720, 'height': 720}, 'avatar_300x300': {'uri': 'tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984', 'url_list': ['https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_300x300.webp?x-expires=1667725200&x-signature=Smp5zpJ28SJZSneaeezieP1om5I%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_300x300.webp?x-expires=1667725200&x-signature=8BZ1xwNJU8qFJKUXO7GUEF7BvdU%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/7faa2464898a304eb1a0e51f578b2984~c5_300x300.jpeg?x-expires=1667725200&x-signature=68XOKwQ%2BgXyzjtrruXcP6h8uBKc%3D'], 'width': 720, 'height': 720}, 'relative_users': None, 'cha_list': None, 'sec_uid': 'MS4wLjABAAAAiwTXO_3z2SfCpBs34r6ctvU_jl69jwcKk1KpbBso6jowLlClTBWzES31JYx29_MQ', 'need_points': None, 'homepage_bottom_toast': None, 'can_set_geofencing': None, 'white_cover_url': None, 'user_tags': None, 'stitch_setting': 0, 'bold_fields': None, 'search_highlight': None, 'mutual_relation_avatars': None, 'events': None, 'advance_feature_item_order': None, 'mention_status': 1, 'special_account': {'special_account_list': None}, 'advanced_feature_info': None, 'user_profile_guide': None, 'shield_edit_field_info': None, 'friends_status': 0, 'can_message_follow_status_list': None, 'matched_friend_available': False, 'account_labels': None}",it,positive,joy
situazione mentale: bene ma non benissimo,"{'uid': '6962035861178614790', 'short_id': '0', 'nickname': 'lucas313r', 'signature': '', 'avatar_larger': {'uri': 'tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_1080x1080.webp?x-expires=1667725200&x-signature=m98P4t8ZKKNiDVMRrQpqYnk6VnY%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_1080x1080.webp?x-expires=1667725200&x-signature=Uv22JzB0cYcn%2BejNWggbPDhHPzM%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_1080x1080.jpeg?x-expires=1667725200&x-signature=UKi07JAxcNu7JMpHTMmbBiK7oqw%3D'], 'width': 720, 'height': 720}, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_100x100.webp?x-expires=1667725200&x-signature=cd2rjUbB9lUARDRPkfrHJRUo7sk%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_100x100.webp?x-expires=1667725200&x-signature=aFTZkWzxN%2BWzlMJJHZ0KtrGNvMA%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_100x100.jpeg?x-expires=1667725200&x-signature=%2BvbexKHi73kwK3amMtJkSIHu4Gw%3D'], 'width': 720, 'height': 720}, 'avatar_medium': {'uri': 'tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_720x720.webp?x-expires=1667725200&x-signature=qUnkhwFFWik370yoMNqS%2F%2BwXwlA%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_720x720.webp?x-expires=1667725200&x-signature=zdjMSnIpMrsGSYNdmzh1vRS2rWY%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_720x720.jpeg?x-expires=1667725200&x-signature=JYBttyKewPNtUwm6bqWq9L9YG7Y%3D'], 'width': 720, 'height': 720}, 'follow_status': 0, 'aweme_count': 0, 'following_count': 0, 'follower_count': 0, 'favoriting_count': 0, 'total_favorited': 0, 'is_block': False, 'hide_search': False, 'custom_verify': '', 'unique_id': 'lucas313r', 'bind_phone': '', 'special_lock': 1, 'need_recommend': 0, 'has_facebook_token': False, 'has_twitter_token': False, 'fb_expire_time': 0, 'tw_expire_time': 0, 'has_youtube_token': False, 'youtube_expire_time': 0, 'room_id': 0, 'live_verify': 0, 'authority_status': 0, 'verify_info': '', 'shield_follow_notice': 0, 'shield_digg_notice': 0, 'shield_comment_notice': 0, 'with_commerce_entry': False, 'verification_type': 0, 'enterprise_verify_reason': '', 'is_ad_fake': False, 'followers_detail': None, 'region': 'IT', 'account_region': '', 'commerce_user_level': 0, 'live_agreement': 0, 'platform_sync_info': None, 'with_shop_entry': False, 'is_discipline_member': False, 'secret': 0, 'has_orders': False, 'prevent_download': False, 'show_image_bubble': False, 'geofencing': None, 'unique_id_modify_time': 1667640826, 'video_icon': {'uri': '', 'url_list': [], 'width': 720, 'height': 720}, 'ins_id': '', 'google_account': '', 'youtube_channel_id': '', 'youtube_channel_title': '', 'apple_account': 0, 'is_phone_binded': False, 'accept_private_policy': False, 'twitter_id': '', 'twitter_name': '', 'user_canceled': False, 'has_email': False, 'status': 1, 'create_time': 0, 'avatar_uri': 'tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f', 'follower_status': 0, 'comment_setting': 0, 'duet_setting': 0, 'user_rate': 1, 'download_setting': 0, 'download_prompt_ts': 0, 'react_setting': 0, 'live_commerce': False, 'cover_url': [{'uri': 'musically-maliva-obj/1612555907887110', 'url_list': ['https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1612555907887110'], 'width': 720, 'height': 720}], 'language': 'it', 'has_insights': False, 'item_list': None, 'user_mode': 1, 'user_period': 0, 'is_star': False, 'cv_level': '', 'type_label': None, 'ad_cover_url': None, 'comment_filter_status': 0, 'avatar_168x168': {'uri': 'tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_168x168.webp?x-expires=1667725200&x-signature=iIj6QVgKCM1R%2FeXk1E79n5sFnEU%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_168x168.webp?x-expires=1667725200&x-signature=H7dJCQqrIhGQCdoWIYeKBKgLSBk%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_168x168.jpeg?x-expires=1667725200&x-signature=JtH8qkEDY29Zecu4R0ajM1ERchc%3D'], 'width': 720, 'height': 720}, 'avatar_300x300': {'uri': 'tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_300x300.webp?x-expires=1667725200&x-signature=S4Q60Wy%2BezWJAX1XWndugWiAu4I%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_300x300.webp?x-expires=1667725200&x-signature=uSv1VT1lhX5HxQmS3q1%2FnheB02g%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd2f3465099f28480e95152449bac89f~c5_300x300.jpeg?x-expires=1667725200&x-signature=zmQsHTpBlBUHlRqsooRSl%2FL97IU%3D'], 'width': 720, 'height': 720}, 'relative_users': None, 'cha_list': None, 'sec_uid': 'MS4wLjABAAAA0WSe33UEBY_esDsYZOIM1abWIEhZRreXxDrMlP-N0-AAbUxdGc3TS-XTFpUJXq9z', 'need_points': None, 'homepage_bottom_toast': None, 'can_set_geofencing': None, 'white_cover_url': None, 'user_tags': None, 'stitch_setting': 0, 'bold_fields': None, 'search_highlight': None, 'mutual_relation_avatars': None, 'events': None, 'advance_feature_item_order': None, 'mention_status': 1, 'special_account': {'special_account_list': None}, 'advanced_feature_info': None, 'user_profile_guide': None, 'shield_edit_field_info': None, 'friends_status': 0, 'can_message_follow_status_list': None, 'matched_friend_available': False, 'account_labels': None}",it,positive,sadness
quanto costa pvendeve il covid a new yovk? sono un povtatove sanoo,"{'uid': '6780642870308717573', 'short_id': '0', 'nickname': 'Fabio Calcagni', 'signature': 'Creatore di video troll - Non credete mai a quello che dico per nessun motivo 😂', 'avatar_larger': {'uri': 'tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_1080x1080.webp?x-expires=1667725200&x-signature=MB5AI1nh70qG7fR35UdsN0n1v2E%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_1080x1080.webp?x-expires=1667725200&x-signature=tbgdo%2BrnViLwt%2F0dFNtKQCwBjLU%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_1080x1080.jpeg?x-expires=1667725200&x-signature=fkqf4xSxhrhf7ntmCwrE%2Fd2dcLM%3D'], 'width': 720, 'height': 720}, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_100x100.webp?x-expires=1667725200&x-signature=EomoISF%2FGXeMgEaJew0nV%2BpKbU8%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_100x100.webp?x-expires=1667725200&x-signature=Wxu9tcQYGFhLvzMDJ0B%2FKbocmOU%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_100x100.jpeg?x-expires=1667725200&x-signature=Kb8bWFljug9L7OoiupV5kpxJuCY%3D'], 'width': 720, 'height': 720}, 'avatar_medium': {'uri': 'tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_720x720.webp?x-expires=1667725200&x-signature=l%2FSFzzHw8AHObGfYKrrLWNFFyyw%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_720x720.webp?x-expires=1667725200&x-signature=pfn3%2F6ZGiGgkKZIsYJFAHsJgTl0%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_720x720.jpeg?x-expires=1667725200&x-signature=ZIqB400edz%2FdvZ9ugaImHH%2FES0M%3D'], 'width': 720, 'height': 720}, 'follow_status': 0, 'aweme_count': 0, 'following_count': 0, 'follower_count': 0, 'favoriting_count': 0, 'total_favorited': 0, 'is_block': False, 'hide_search': False, 'custom_verify': '', 'unique_id': 'fabiocalcagni', 'bind_phone': '', 'special_lock': 1, 'need_recommend': 0, 'has_facebook_token': False, 'has_twitter_token': False, 'fb_expire_time': 0, 'tw_expire_time': 0, 'has_youtube_token': False, 'youtube_expire_time': 0, 'room_id': 0, 'live_verify': 0, 'authority_status': 0, 'verify_info': '', 'shield_follow_notice': 0, 'shield_digg_notice': 0, 'shield_comment_notice': 0, 'with_commerce_entry': False, 'verification_type': 0, 'enterprise_verify_reason': '', 'is_ad_fake': False, 'followers_detail': None, 'region': 'IT', 'account_region': '', 'commerce_user_level': 0, 'live_agreement': 0, 'platform_sync_info': None, 'with_shop_entry': False, 'is_discipline_member': False, 'secret': 0, 'has_orders': False, 'prevent_download': False, 'show_image_bubble': False, 'geofencing': None, 'unique_id_modify_time': 1667640826, 'video_icon': {'uri': '', 'url_list': [], 'width': 720, 'height': 720}, 'ins_id': 'fabiocalcagniofficial', 'google_account': '', 'youtube_channel_id': 'UCh-MWs7Q4Ajfi8v9wAcOhUw', 'youtube_channel_title': 'Fabio Calcagni', 'apple_account': 0, 'is_phone_binded': False, 'accept_private_policy': False, 'twitter_id': '', 'twitter_name': '', 'user_canceled': False, 'has_email': False, 'status': 1, 'create_time': 0, 'avatar_uri': 'tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5', 'follower_status': 0, 'comment_setting': 0, 'duet_setting': 0, 'user_rate': 1, 'download_setting': 3, 'download_prompt_ts': 0, 'react_setting': 0, 'live_commerce': False, 'cover_url': [{'uri': 'musically-maliva-obj/1612555907887110', 'url_list': ['https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1612555907887110'], 'width': 720, 'height': 720}], 'language': 'it', 'has_insights': False, 'item_list': None, 'user_mode': 1, 'user_period': 0, 'is_star': False, 'cv_level': '', 'type_label': None, 'ad_cover_url': None, 'comment_filter_status': 0, 'avatar_168x168': {'uri': 'tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_168x168.webp?x-expires=1667725200&x-signature=9B5%2FBLQ%2FWGXTtumhLjKznlGnB2I%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_168x168.webp?x-expires=1667725200&x-signature=rdI%2FXAyjmUt3FKvvD6Qzjl%2BHtEw%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_168x168.jpeg?x-expires=1667725200&x-signature=HA8ysJOs88K1dpoIoHOOkAJ2Yxg%3D'], 'width': 720, 'height': 720}, 'avatar_300x300': {'uri': 'tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5', 'url_list': ['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_300x300.webp?x-expires=1667725200&x-signature=nYdFkPuZc1S0EtkQedPSe%2FIJouk%3D', 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_300x300.webp?x-expires=1667725200&x-signature=AnR%2F0u%2B2hcPnUuPtZuApY%2FpTSu4%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b88b03471e58d33fb6f14a2a53c918d5~c5_300x300.jpeg?x-expires=1667725200&x-signature=3tthpyXNHqo%2BOUXMUwI2roKbzPs%3D'], 'width': 720, 'height': 720}, 'relative_users': None, 'cha_list': None, 'sec_uid': 'MS4wLjABAAAAguv4YPoLGmLC-9J7z_jNufv61DM_9JWUYMJylr85KKYebN1Uc7b9HIlRpHeV70Ml', 'need_points': None, 'homepage_bottom_toast': None, 'can_set_geofencing': None, 'white_cover_url': None, 'user_tags': None, 'stitch_setting': 0, 'bold_fields': None, 'search_highlight': None, 'mutual_relation_avatars': None, 'events': None, 'advance_feature_item_order': None, 'mention_status': 1, 'special_account': {'special_account_list': None}, 'advanced_feature_info': None, 'user_profile_guide': None, 'shield_edit_field_info': None, 'friends_status': 0, 'can_message_follow_status_list': None, 'matched_friend_available': False, 'account_labels': None}",it,negative,anger
